start	end	text
0	12620	Alright folks, welcome back. This is episode 29. I'm going to be doing a brief review of
12620	20440	what took place today. I obviously executed today. I wasn't planning on doing two videos
20440	27940	but obviously by the comments some people are a little bit confused. So I kind of want
27940	33740	to bring your attention back to that 12,553 and a quarter level, which is the relative
33740	41180	equal highs here on NASDAQ. So that was kind of like the basis for why I went into the
41180	50500	market today, Monday, the 16th of May, 2022, the bullish bias. I was looking for this draw
50500	55540	on liquidity still for NASDAQ. I originally went in looking for a trade in NASDAQ but
56540	63340	the S&P, much like the NASDAQ, had a daily swing low. While we didn't have relative
63340	71980	equal highs here for S&P, the bias was, in my opinion, warranted for at least the beginning
71980	77660	of the week, looking for a continuation on the upside. Before I get into it tomorrow,
77660	83000	which is Tuesday, May 17, 2022, 8.30 in the morning New York local time, we have retail
83000	87200	sales numbers and then two o'clock in the afternoon New York local time, we have the
87200	90880	Fed Chairman speaking. So there's going to be all kinds of volatility at two o'clock
90880	95440	tomorrow. That's the reason why the market was kind of like lethargic today but I wanted
95440	100960	to kind of like showcase something. So today I kind of like want to put a nail in the coffin
100960	105680	finally about this whole business about rented NT4 servers. Okay, I'm never going to bring
105680	110480	the conversation up again or the topic again. I think everyone knows now by seeing what
110480	115200	I've done here just in a short span of time. If I did this for another five, six weeks,
115200	119720	you could clearly see that it's not impossible for the same things I was doing on Twitter
119720	125800	years and years ago, okay, with MT4. I'm not using MT4 here. I can't game the system. I'm
125800	131280	using live data. You're watching me execute. It is what it is, folks. Okay, now it's paper
131280	136640	trading, it's demo trading, but I do it just to prove that I can read this stuff. I'm not
136640	141880	trying to beat my chest. I'm not trying to brag, but I just want to finally put this to bed because
141880	146560	it's still, you see people talking all the time. When they do that kind of talking, you take them
146560	152400	back to these videos here. You link these videos to them and let them choke on it. All right,
152400	159200	so we have the one minute chart. I went right into the one minute chart because we're starting
159200	166000	with the bullish bias and at 930 we see the market does in fact take out a short-term high. It
166000	172520	declines. I'm not interested in going short. It does not give me a pattern anyway. Notice that
172520	180480	there's no fair value gap revisited. The market creates this relative equal low, starts a rally,
180480	191600	trades up into the afternoon in here. I want to see it create a buying opportunity. Now,
191640	200360	the logic behind all this is we're in a day before Fed Chair speaks. There's going to be
200360	206400	very low volatility as a result of that. It's going to be a small range day. It doesn't mean
206400	211360	you can't trade it, obviously, but it takes a little bit more experience. Now, I'm not saying
211360	216680	that you should trade ahead of Fed Chair Powell speaking or any future Fed Chairman because it's
216680	224600	going to be a very quiet day usually like this. It's important to know when the volatility is
224600	230200	likely to occur and when also the volatility is likely to shrink up and get kind of like lethargic.
230200	238320	If you look at the S&P at the top, you see the drop down relative equal lows and then we have
238320	244800	the same similar pattern here, but look what Nasdaq was doing. See that? Low or low when S&P was
244800	252160	saying, I don't want to go that low. So it was resisting going lower. Then we retraced higher,
252160	258080	just like this Nasdaq did, but then Nasdaq made a lower low than that of 10 o'clock in the morning.
258080	263200	While at the same time, the S&P said, no, once again, I'm not going lower than the low I made
263200	269160	at 10 o'clock. So we had a divergence here and here. No indicators, folks. I'm using
269160	273360	intermarket relationships and this is what I dubbed SMT, smart money technique or a smart
273360	281520	money tool. Now, the importance of that is I already had a bias that's bullish. There was no
