start	end	text
0	13340	Alright folks, welcome back.
13340	20700	This lesson I'm going to talk about the idea of multiple setups inside of the trading sessions.
20700	24200	So there's a morning session and there's a PM session when you're working with the New
24200	26800	York index futures.
26800	36200	If you look at the market in terms of a split day, the New York lunch hour between noon
36200	44800	and 1 o'clock PM New York local time, 830 in the morning to noon, that's essentially
44800	47440	the morning session.
47440	49520	There can be multiple setups inside of that.
49520	56560	Now some of the things I've noticed in the comment sections of the videos, some viewers
56560	62640	and students are asking, what do I mean by multiple setups, like what does it look like?
62640	66200	And I kind of want to touch a little bit on that tonight.
66200	71180	Also I want to give you a little bit more perspective on how you can look for additional
71180	73960	ways of trading what it is I'm sharing here.
73960	81360	If we're looking at the S&P futures mini contract for June 2022, you can see we recently traded
81360	85080	up above the relative equal highs.
85080	89360	So buy stops and buy site liquidity were resting right above here.
89360	94440	So as the market drove above that, we always have the likelihood of seeing it continue
94440	96120	going higher.
96120	101180	But whenever it goes above relative equal highs and then we get a swing high like this,
101180	106320	that being high here, lower than the higher candle here, and the next candle after this
106320	109040	candle it has a lower high as well.
109040	118000	So it's a swing high, not to be confused with a fractal that's used like an MT4.
118000	121240	That is not what I'm talking about.
121240	127200	That takes more candles to make it, and by then five candles later, it's just, you've
127200	129480	already missed the move.
129480	134160	So swing high here, since this candle closes the next day, I'm looking for something to
134160	136700	create an opportunity to go short.
136700	141380	So we could be anticipating an open here, rally, power three, which is what I already
141380	151620	taught on the YouTube channel, the accumulation, manipulation, distribution, and then incorporating
151620	157380	the next level of analysis, which is understanding whether we're going to be in a premium or
157380	158380	discount market.
158380	162340	Now, obviously, we're in a premium market, we're above old highs here, we really stretched
162340	164760	out on the upside.
164760	171440	On this high, if we start to go lower, this down close candle is your bullish order block.
171440	176200	The idea of it trading into that down close candle once it goes above these highs, that's
176200	179240	favorable, that's something that could potentially happen.
179240	184780	Now, obviously, I have the benefit of hindsight here, but I promise you, if you study what
184780	189680	I'm teaching you, you'll see this repeating.
189680	193740	So the market does, in fact, trade down into this down close candle, that is your bullish
193740	194740	order block.
194740	200060	But I want to go inside this particular day here, which is obviously Friday.
200060	205580	And we're looking at the internals behind what it is I'm trying to teach you and how
205580	210940	you can find multiple setups inside of each respective session, the morning session and
210940	212940	the PM session.
212940	220340	All right, so here is the hourly chart on the S&P futures mini contract for June 2022.
220340	226060	And I kind of want to bring your mindset back into what we're looking for.
226060	232340	And that is the Power 3, we're looking for an expansion move direction higher or lower.
232340	237540	In this case, we're looking for it to go lower, because we have the daily bullish order block
237540	242080	level, that line here, level 4504.
242080	244500	And look at the lay of the land, okay?
244500	246660	What is it that we see also in the price action?
247180	249540	Well, if we go over to the left, you can see we have relative equal lows.
249540	252940	We have this low, and we have this low here.
252940	254860	So they're relatively equal.
254860	258520	Not exactly, that's why I named them relatively equal lows.
258520	264180	The idea of liquidity resting below here by itself without the order block is likely,
264180	270260	but it's further likely if we have a discounted rate, which is that bullish order block on
270260	272500	the daily chart.
272500	278300	So we have multiple factors here leading to the likelihood of this area being probed for
278300	284700	the purpose of pairing liquidity, the sell stops basically being rated.
284700	288620	Initially in the morning, we were seeing the market trade higher, higher, higher, higher.
288620	293220	And then we broke lower, attacking the sell side liquidity here, and then aggressively
293220	297300	running into the daily bullish order block.
297300	301340	I want you to take a look at this framework from this high down to this low, and this
301380	307540	being a fulcrum point, that being if this high trades to this low and we break this
307540	309460	low, how far can we go down?
309460	311540	I'm going to touch on that in the next slide.
311540	315820	But for right now, I want you to think about how the opening price, what's the opening
315820	316820	price?
316820	319300	Well, there's two.
319300	324700	If you're trading index futures, the opening price is midnight at New York time, and that's
324700	325700	this candle here.
325700	327740	That's the opening price here.
327740	330860	And then there's another opening price at 830 in the morning.
330860	335700	What's the opening price in the candle that begins 830?
335700	337740	It doesn't matter what candle you use.
337740	339820	I see a lot of questions popping up about that.
339820	342660	What's the opening price and what candle do you use?
342660	348420	Soon as you have 830 beginning a new candle, it could be a one-minute candle, it could
348420	355180	be a three-minute candle, an hourly candle, 15-minute candle, whatever that opening price
355180	358680	is, that's what you want to note at 830.
358680	364760	So if you're bearish, ideally, you want to see the market trade above that opening price.
364760	367960	This is going to be manipulation.
367960	373720	The manipulation is the running above a key level when we are bearish.
373720	375800	We're expecting this to go lower.
375800	380920	All of this is basically market protraction, where it's a Judas swing.
380920	386180	The market's going in the opposing direction that it's likely to go to later in the day.
386180	388360	So later in the day, we expect this to go lower.
388360	389360	Where's it going to go?
389360	390360	Below this low.
390360	393440	If it accelerates below this low, where could it go?
393440	394440	Below here.
394440	396200	Okay, then we have the bullish order block on the daily chart.
396200	403160	So we have a lot of things coming together that draw on a great deal of probabilities.
403160	408080	Now probabilities are not absolute guarantees.
408080	409320	That's not the case in trading.
409320	411400	If that was the case, I would never take a losing trade.
411400	413440	You would never take a losing trade.
413440	415560	You stop losses and it would be great.
415560	419600	Unfortunately, we have to contend with risk.
419600	426240	That being the case, we have to at least build the idea around the likelihood of a scenario
426240	430840	unfolding, but being prepared if it doesn't.
430840	438040	So if this market's opening here at midnight and it starts to rally, we can anticipate
438040	440040	this selling off.
440040	444980	But if it can sell off from here and trade below this low, how much further can it go
444980	446540	below these relative equal lows?
446540	449460	Obviously, we have the daily bullish order block level here.
449460	450460	Right here.
450460	454180	Let me take you back up real quick.
454180	455540	That's this level here.
455540	459420	The opening price on this down close candle, that's the order block.
459420	463540	Extending that line out in time, you end up with this on the hourly chart.
463540	466060	So we drop down into that level and look at the reaction there.
466060	467420	It's nice, isn't it?
467420	471100	So going below this low, that's the initial target.
471100	473740	Then reaching below the relative equal lows over here, because that's where sell-solid
473740	480420	liquidity is residing, then tapping into that bullish order block on the daily chart.
480420	485300	But how much further can we go below that level?
485300	489980	How far beyond the actual order block level can we go?
489980	494500	Well, I'm going to zoom in on a 15-minute time frame.
494500	498900	I've already taught this in other lectures, but I want to revisit it here because this
498900	501640	is what you're looking for when you're doing your analysis.
501640	504920	When everything starts to show a willingness to want to go lower, how do we know it's going
504920	505920	to go lower?
505920	510360	Well, we have the swing low here, decisively broken.
510360	511360	See that?
511360	513680	This low, broken hard.
513680	517280	Then we trade back up into the imbalance here, so the fair value gap, we trade up into it
517280	518280	here.
518280	524880	At this point, we anticipate the candles past this or the new forming candles to trade lower
524880	526120	and trade below this low.
526120	530760	And if it does go below this low, we're looking at this price point here, that low, as a fulcrum
530760	532040	point.
532040	538800	That being measuring this high down to that low, that same measurement of distance, and
538800	541040	we expect that projected lower.
541040	546920	Okay, so this is my swing trading model, and I'm applying it to targeting.
546920	551600	So the way you do it is you take your Fibonacci and you anchor it to the highest body.
551600	555400	It could be an open or a closed, it doesn't make a difference, but you anchor it on that.
555400	559680	Notice I'm not putting it on the high here, and I'm doing the same thing with the lowest
559720	562600	open or closed in this swing low.
562600	570600	This retracement up, I'm measuring the distance in terms of range with the bodies of the candles.
570600	574840	The first time I taught this on YouTube, I had a lot of folks scratching their head and
574840	579200	many trolls saying, he doesn't even know how to use a Fib.
579200	583980	I'm showing you how the algorithm is going to read the price.
583980	589480	The wicks and the tails are all distractions.
589480	595080	That's all going to be largely attributed to what the, especially if you're trading
595080	602880	with Forex, and obviously I am aware that this is not Forex, but I learned this through
602880	607760	the models that I employ with Forex.
607760	613240	Now it's a carryover in terms of analysis because you can apply it here as well.
613240	615840	It wasn't always like this.
615840	621200	When there was open outcry only and there was no electronic trading, this wasn't as
621200	627400	pure as you're going to see and has been shown in the past by me in other videos and examples.
627400	633760	By having a measurement from the highest body in this swing up, in this swing low, the lowest
633760	639720	body, that means the lowest open or closed, I'm anchoring the Fib on that.
639720	644160	The settings on the Fibonacci I've included here, and these are the ones that's highlighted
644160	647160	for this illustration.
647160	651440	Below this low, we're looking for it to run into sell side.
651440	657240	If it goes below this low and aggressively expands lower, this could be your next target,
657240	660100	45, 14 and a half.
660100	664960	If it goes below this one, we can anticipate it trading down to what?
664960	668480	45, 0, 1 and a quarter.
668480	671320	The question you're going to probably have in your mind is, okay, this is all fine and
671560	674160	but how do we know which one to pick ICT?
674160	677680	If you put a thousand lines on your chart ICT, eventually they're going to, somebody's
677680	682740	going to see one of those levels get hit and then you're going to make a video and say,
682740	685200	see how smart I am?
685200	686740	I've seen all of your arguments.
686740	690760	I've seen that kind of stuff tossed around in the forums and such.
690760	698640	If we look at the idea that 45, 0, 4 and a quarter is just below what level?
698640	706480	That daily bullish order block at 45, 0, 4, well at 45, 0, 4 and we're getting a measurement
706480	710760	down here, that means we could see it trade down to that level here.
710760	717340	Now if you look up here at this level right there, that low is exactly the candle's low
717340	718340	right there.
718340	719340	Don't take my word for it.
719340	725480	Go to the trading view, pull up the June contract for 2022, e-mini S&P.
725480	727480	That is your daily low.
727520	730800	You can't predict daily highs and lows ICT.
730800	732160	That's impossible.
732160	737680	Well it is possible if you understand the elements that these algorithms operate under
737680	742880	and my question to you is, can you get any better than that?
742880	748280	Is there any other measurement in terms of precision that gets you any closer to 45,
748280	750780	0, 1 and a quarter?
750780	756720	Not when the low is 45, 0, 1 and a quarter.
756720	758080	Look at the reaction there.
758080	764760	Now the order block level is just right here but it stabs down into what the algorithm
764760	765760	is going to measure.
765760	769400	So there's the order block, it wants to go down to it anyway, there's relative equal
769400	773360	lows, it knows there's liquidity down there and you have the measurement.
773360	779080	So the precision element is only going to be beneficial if you have all the other narrative
779080	784080	incorporated with your analysis, that being the market's likely to go lower because we
784240	786840	ran out those relative equal highs on the daily chart.
786840	788240	We created this swing high.
788240	790440	We broke lower aggressively.
790440	792920	We're likely to trade into that daily bullish order block.
792920	795240	Then we have this retracement here.
795240	799360	It completely closes in all the imbalance that's between this low and this high of that
799360	800520	candle.
800520	804840	It rebalanced all that and then we roll over.
804840	806920	Here's that gap I mentioned.
806920	807920	Trades up into that.
