start	end	text
0	9520	All right, folks, welcome back.
9520	19280	This is our 25th episode of the free YouTube ICT mentorship for 2022, and I want to open
19280	24200	this video up with a very brief monologue, okay?
24200	29880	All right, some of you were trying to scrub the video, get past this part, but bear with
29880	32920	me just for a few moments, please.
32920	41280	I want you to think about how I opened this mentorship up, how I promised certain things.
41280	48200	I said you would learn specific logic that would repeat, that it would be algorithmic,
48200	54080	it would look similar each time it does it, there would be specific rules implied that
54080	56960	you would have to follow.
56960	60840	And I taught on the basis of time and price.
60840	66080	So there's going to be things that obviously repeat with those themes, but I want you to
66080	72680	go into tonight's lesson with those promises in the forefront of your mind.
72680	82720	Is what I'm teaching and has what I've been teaching exactly what I promised?
82720	85480	Are you seeing it in the chart yourself?
85480	91920	Now, I'm not asking for a show of hands how many of you are profitable trading with live
91920	93040	funds.
93040	94800	That's not what I'm saying here.
94800	96960	None of you should be trading with live funds with this.
96960	99640	You're all still learning it.
99640	103960	I'm reading some of the comments and some people are raising their hand up saying, I
103960	110400	just killed it today using what you taught, made this much money, blah, blah, blah.
110400	112840	I don't want you doing that.
112840	116800	Because what you're doing is you're rushing in because you have a sugar rush, you have
116800	117800	a high right now.
117800	123040	Because you're seeing things that make sense to you, it resonates with you and that's great.
123040	127200	But don't be in a hurry to get out there and try to make money yet.
127200	132240	There's things like you'll see tonight that will help you still when you think you already
132240	133240	learned it.
133240	134240	You haven't.
134240	139060	And this is for the folks that are commenting in my videos saying that there are other people
139060	143220	that will teach what I'm teaching better and to the point.
143220	144940	Nobody knows what I'm teaching.
144940	148820	I'm teaching this for the first time.
148820	151660	You don't know the details behind what it is I'm teaching.
151660	155660	You don't know how far I'm going to take it and most of these guys don't even really trade.
155660	163940	So they sound like smart geniuses after the fact with market replay or old data and they
163940	166840	have my vocabulary.
166840	168780	What I do is I call it before it happens.
168780	173500	I outline it and why it should happen because that's proof of understanding the logic.
173500	175740	That's understanding the algorithm.
175740	177020	I'm not implementing like off.
177020	181220	I'm not putting anything in here with supply and demand and Mr. Chris Laurie can come here
181220	185740	and tell me if I'm teaching or trading anything like him because I promise you none of this
185740	187900	is found in his stuff.
187900	189140	Period.
189140	197820	So when you see folks say this person teaches ICT better than ICT or more to the point,
197860	208300	really what they're saying is they truncate the concepts down to demonstrating hindsight.
208300	213420	So that way it makes them able to sell courses to the neophytes.
213420	216460	Notice I'm not selling you anything.
216460	218740	I have already made millions of dollars.
218740	223860	I don't need to hold my hand out and ask you to pay my bills.
223860	226020	I do this because I love doing it.
226020	227020	I don't have a PayPal.
227020	229220	I don't have a credit card swiper.
229220	231940	I don't have a cash app.
231940	233900	I don't do any of those things.
233900	242380	I do this because I love doing it and I am absolutely loving HannaFX or Hanna4X YouTube
242380	248940	channel because number one it's given me the female perspective and someone I think that
248940	255460	is really trying to make a go of it and I'm not concerned whether she really sticks with
255540	260300	it long term and she may come to the conclusion that this is not worth it for her or it isn't
260300	262220	really jive.
262220	263220	It doesn't matter.
263220	265660	I'm interested in her development.
265660	269420	I'm interested in all of your developments.
269420	274020	Obviously I can't follow every single person that follows me on YouTube and some of you
274020	278580	may be feeling slighted like why did you pick her and not my channel.
278580	280620	Please don't look at it that way.
280620	285380	I'm saying it from a father's perspective because I look at all of you like my children
285380	287380	even those that are older than me.
287380	292680	I try to teach you with the mindset that someone that has been through this longer than most
292680	298800	of you if not all of you and I don't want to see you get hurt but I also have a daughter
298800	303700	that I'm trying to inspire to do this on her own because I don't want her relying on another
303700	310420	man to feed her, to take care of her and I also want her to be able to break those lines
310420	315220	of feeling comfortable because she's our daughter.
315220	322780	So I'm actively interested in this particular YouTuber for the reason because I have a daughter
322780	327020	that I'm trying to draw affinity with trading through her.
