start	end	text
0	7000	All right, folks, welcome back.
7000	11000	A little bit of a different type of presentation style tonight.
11000	14000	I'm going to be blending both of my communities.
14000	16000	I have a private mentorship group,
16000	20000	which I usually do a midweek review and commentary and teaching
20000	23000	with on Wednesday, Monday, and Friday.
23000	26000	And then obviously, you know the YouTube mentorship group.
26000	31000	You all get a video from me on Tuesday night and on Thursday night.
31000	34000	Well, this is part of the video when I talk to my private group.
34000	37000	I do a little bit of jaw burning, so bear with me
37000	39000	because I'm trying to save myself a lot of time.
39000	43000	I went on holiday last week, and we went down to Florida,
43000	48000	did some gumshoe detective work, found some interesting things,
48000	51000	and I'll bring that up in the coming weeks.
51000	53000	It'll be a little interesting.
53000	57000	But in the meantime, I came back obviously late.
57000	59000	We had a lot of traffic, and it delayed me.
59000	63000	I couldn't get back home to do the video for the YouTube community.
63000	68000	And I got home late today, and I had a lot of admin tasks to do
68000	71000	because of the mentorship and the businesses that I'm running.
71000	77000	So with that said, just know that this is not going to be a regular thing.
77000	79000	I'm doing it because I have a lot of work to do
79000	82000	when I'm producing these videos for my private group.
82000	84000	So I am blending both.
84000	88000	So I'm going to cover what I promised I was going to cover
88000	93000	in the YouTube commentary on Tuesday night, but was unable to do so.
93000	100000	And then also I'm going to give the private mentorship group their commentary
100000	103000	and blend both communities together.
103000	107000	So it'll kind of give you a little bit of an appreciation
107000	112000	for just how much I really am teaching here on YouTube.
112000	117000	And just so you know, I know there's a lot of you that are commenting
117000	121000	in the videos, and you're asking how to join the private mentorship group.
121000	126000	And what is the distinction between that and the YouTube community?
126000	131000	Well, the private mentorship group, they get to see things before it happens.
131000	133000	In other words, I call moves before it happens.
133000	135000	I call analysis.
135000	137000	I break that down before it happens.
137000	141000	And I'll give you a little taste of that, what was given to them on Monday night.
141000	144000	And I'll use that to segue into the teaching that I promised
144000	149000	I would give to the YouTube community on Tuesday night, but was unable to.
149000	155000	And kind of give you also a preview, kind of like what I'm going to be doing
155000	157000	when I start doing live streams.
157000	160000	What did he say? ICT is going to be doing live streams?
160000	163000	He said he was going to do live streams.
163000	166000	Didn't they say he would never do that?
166000	171000	Yep, it's 2022. I'm doing everything they said I wouldn't do.
171000	175000	So anyway, the point is, I'm going to give you a little bit of a taste
175000	180000	of what I'm going to be outlining in real time with intraday charts,
180000	184000	which is a lot easier because it's quicker, number one,
184000	187000	and it won't feel quicker when you're watching it with me.
187000	191000	It's going to be probably me droning on about things
191000	193000	while the price action is moving.
193000	198000	So I'm going to drive most of you that don't like all of my lectures
