start	end	text
0	7440	All right, folks, welcome back.
7440	14640	This is episode number eight, Applying Institutional Order Flow to Forex Markets.
14640	17920	All right, folks, welcome back.
17920	24400	Taking a look at trading view, and I promise this is going to be a really short one tonight.
25280	26640	Let's go to Euro.
34880	38000	And whenever I'm looking at data from trading view, this is the
39040	45840	data feed I use for Forex pairs only. Forex.com, I don't want to use Oando, definitely not them.
45840	54720	All right, so we have the daily chart up for Euro, Yen.
56400	62800	Just so you know, I hate Yen pairs, I can't stand them, but for the sake of completeness,
63680	68240	this is how you would look for these types of patterns in Forex.
69440	74320	Now, I have lots of feedback in the comments section that you don't get to see,
74320	77920	but it's really just for me. I get a lot of requests whether or not this is
78560	82240	appropriate to be using for higher time frame charts, and I think daily charts are
83040	85760	what everybody classifies as a higher time frame chart.
85760	90160	So I want you to take a look at this chart before I do any mock-up on it.
94800	96320	Pause the video if you're not ready.
96320	103760	Still don't pause it, do you? All right, take a look at the
105280	111520	relative equal lows over here. See that? It's going to go quick and dirty tonight.
112880	119280	Right and dirty. All right, so we have relative equal lows marked out over here.
119280	124240	The market has traded down through and created a run higher.
125040	130560	Now, here is why I do not like the Yen pairs. Okay, I get questioned all the time. Why don't
130560	136560	you like Yen pairs? I see they move around nice, they do this, they do that. They tend to have like
136560	142320	a double return to a specific level I like to see, and you're going to see it right here.
142320	149440	Okay, swing high. The market rallies through that. There's no fair value out there.
150240	156960	It drops back down in, then it runs again, taking out this swing high. So we have two
158080	163040	points of market structure that have moved to the upside and over its prices traded above it.
164160	172400	Now, this leg here, you want to go back through that and see is there a fair value gap? Well,
172400	178720	we have one and two. Market trades down into it here,
181280	188400	sends it higher. What's above here? Buy side liquidity. This old high back here could be a
188400	191760	draw on liquidity as well. So there's going to be buy stops. Whether it trades there or not,
191760	200080	it's irrelevant. Okay, it's likely to draw to it. Just like, you know, playing horseshoes.
200080	203920	You ever play the game horseshoes? Not every single time you throw a horseshoe,
203920	210000	is it going to go on that post. But it's still fun to play, right? So you're aiming at that post,
210000	214240	whether you hit that post or not, and this would be the post in the game. Playing horseshoes,
214240	219440	you're just aiming for it. Now, obviously, we started trading a new day here, but this candle,
219440	227680	which was the 10th of February, 2022, this daily candle, we could trust that this was likely to go
227680	234560	higher because we went up, we've consolidated, and then start another run into this high here.
235280	239040	Again, whether it trades through it or not, it's irrelevant. Okay, because even a failure swing
239040	243920	to get above old highs, if there's enough range from being right here at the open to reaching up
243920	248160	to here, that's enough to take a stab at it and to see if you're going to get any kind of yield.
249840	255040	So that's an example of it occurring on a daily chart, but I want to go into this very day right
255040	260080	there, okay, the 10th. So we're going to drop down into a 15-minute time frame.
262240	266080	All right, here's the 15-minute time frame, and we're going to mark up our chart.
272480	276800	Midnight New York time, market rallies in here.
277200	281920	And then we go into the New York session right here. So we're going to go into this
282800	289440	price structure and figure it out, the run that occurred in here. So I'm going to
290960	295440	put a rectangle in this area so that way we know what we're looking at relative to this 15-minute time frame.
307280	310240	You guys ask why I do PowerPoint slides, this is the reason why.
311360	315040	It makes it a lot easier to go right to what I'm looking for. All right, we're going to drop down
315040	322160	to a five-minute chart. Okay, and if you take a look at
322160	335520	that,
338400	341040	seven o'clock in the morning, 10 o'clock in the morning, that's your New York
341840	346560	ICT kills in. Okay, that's the time of day that New York Session trades form.
347360	354240	I have more information in that regard for time of day for Forex in this channel. There's just
354240	358320	lots of videos, lots of topics and things you can explore. I don't want to beat it to death
358320	360960	because I've already done it in other places, but just know that seven o'clock in the morning
360960	365760	to 10 o'clock in the morning, New York time, again, on TradingView, you need to have it
365760	372560	toggled to that. Everything else, it'll be wrong. All right, so here is the time of day that the
372560	382160	forming of a New York setup forms. All right, so we have the market trading down,
384320	390560	takes out a swing low, trades down below that, and then punches higher, right above the swing high.
391920	395840	Inside this price lag right here, is there a fair value gap?
395840	398880	We're going to start breaking it down top down from five minutes.
399840	405920	Top down. We're going to break it down from the five minute down to the one minute chart.
405920	409520	So from this low, up to this high,
414160	420880	right in there. That's where we're going to study on each new time frame. So we'll go down to three
420960	432480	minutes. Okay, so in this price lag here, do we take out a swing low? Yes, we trade down below
432480	441600	swing low. Does it take out a swing high here? Yes, it does. So now we have a valid condition
441600	446960	to see if there's a trade. Go back through this price lag. Is there a fair value gap?
446960	455440	Right in here, and this one here. So remember what I was teaching you. It could stab down there.
455440	460000	Just be mindful of that, but try to get your entry in on that one there.
461680	466720	And this we have here trades down to it there. Now the question is going to be is how far
467760	471200	will it trade to? Because we're not looking at anything over here,
471200	475120	like it's a middle of the range type idea. So for expansion type moves,
475680	479360	practical lesson tonight, where if we don't have a range to trade inside of,
480160	484480	how do we anticipate how far I can trade up or trade down? In this case, we're looking for
484480	489520	a long. Where would our targets be? Because the old high is over here. Now I'm sure if we
489520	493840	went to a hard time frame, keep looking to the left, we'll find something. But a real easy way
495200	503680	is to take your price lag over here. See this swing low right prior to this run up.
503680	510800	Then we consolidated, drop down, create a discount, and then created our retracement rally
512320	518480	and start to run up into these highs. How can we know? Well, I like to take a fib,
518480	534000	and anchor it to a previous swing. Okay, so from this low that is high,
534720	537360	after we lead this consolidation to start to trade higher,
540080	546240	standard deviation, negative one, and I got a lot of questions. What's my setup for my fib? I
546240	551200	actually show that on the OTE primer video, so you're welcome to take a look at that on
551200	572880	the YouTube channel as well. 133.153 and high is 133.153, so right to the point that you'd be
