start	end	text
0	6000	All right, folks, welcome back.
6000	12520	This is the ICT Mentorship Free YouTube Mentorship for 2022.
12520	15520	I hope you're doing well.
15520	21640	I hope you had a wonderful opportunity to study and learn this week and keeping up with
21640	22640	the lessons.
22640	26720	So, we are looking at the e-mini S&P Daily Chart.
26720	33680	This is June, delivery contract month for 2022, and I want to kind of like bring you
33680	40080	back up to speed to what we were looking for over the last weeks or month or so.
40080	42520	Remember back here, we had that bearish order block.
42520	48640	I outlined that as an area to watch that, and we're entering a seasonal tendency, so
48640	50880	we're going to be expecting lower prices.
50880	51880	We got lower prices.
51880	55120	I showed you the relationship between the dollar because it's risk-off.
55800	62800	So, we have all the decline taking place in the equities markets, and I said that we would
62800	64720	be likely to draw down into this.
64720	66720	We're out to the equal low.
66720	72440	So, I'm going to kind of like do things in the TradingView platform.
72440	77040	So, that way, some of you folks that are asking questions in the comments section, like, how
77040	80880	do I do this and where is this on the platform?
80880	86600	Admittedly, most everything I know about TradingView, my own students have taught me.
86600	95000	So, there's going to be a comment posted and pinned by me underneath this video.
95000	98400	It'll be TradingView tips, okay?
98400	104800	If you have a tip that you want to share with the viewers that are new to TradingView, please,
104800	108880	by all means, just make a post and outline it as best you can.
108880	111000	I'm sure they'll be well-received.
111000	113200	I might even learn something, too.
113200	118640	All right, so, we're looking at how the market did, in fact, trade down into our relative
118640	119640	equal lows.
119640	122920	So, this was the draw on liquidity, okay?
122920	127600	Now, when I train my students and when new students come to me, the first thing they
127600	131840	want to know is how to pick the right order block because they know it's one of my concepts.
131840	136720	They want to know, you know, which is the entry candle?
136720	138840	What's the entry point?
138840	141520	Where do I get in at?
141520	142520	Okay?
142520	148360	And that's the easiest thing out of all the learning, okay?
148360	152800	Once you understand what the market's likely to do, where it's going to draw to, okay,
152800	154300	where's it going?
154300	157440	Why should it get there, okay?
157440	164080	If you do majority of your studying and watching the tape, okay, reading the tape, which is
164080	169600	kind of like what I'm going to outline and showcase in the live streams in May.
169600	178040	Just before I get any further in this conversation, the live streams will only be in May.
178040	181280	I'm not trying to make an ongoing thing of this.
181280	188080	I don't want to promise you, you know, an ongoing thing, but I am going to showcase
188080	190080	some things in live sessions.
190080	195040	That way you can see how to train yourself to look for these things, okay?
195040	197440	I will not be giving you trade recommendations, okay?
197440	199840	I will not be entering trades in front of you.
199840	204720	I'm going to be outlining basically what you saw me do in this mentorship, outlining where
204720	208640	this is going to go and it went there.
208640	212740	I'm going to be doing that with intraday charts, okay, and I'm going to point out certain areas
212740	213740	to study.
213740	219480	Watch how price reacts right here and look for this type of thing to occur here because
219480	222560	I want you to understand what it's doing.
222560	226960	Why is it likely to do what I'm going to outline, okay?
226960	232280	The best thing that can happen is for me to get it wrong sometimes, okay, so that way
232280	234240	it'll disarm you.
234240	240520	It'll feel like, okay, well, you know, if I don't get it right, ICT himself didn't get
