start	end	text
0	16800	Alright folks, welcome back to the continuing ICT 2022 free mentorship on YouTube.
16800	24740	And I'm taking you into the e-mini S&P futures contract for June 2022, and I saw questions
24740	32780	in previous videos where they're asking about June and we're in the month of May.
32780	41100	These contracts are delivered by contract month, so we're about to a couple weeks end
41100	45700	trading of June contract, then we'll roll over into September 2022 contract, but we
45700	50420	have a couple weeks still trading June.
50420	52300	Toss that in there for an extra charge.
52460	54940	Alright, so hourly chart.
54940	65740	Obviously we are looking at a swing low here to swing high, getting our range, here's equilibrium,
65740	75240	so the market did in fact drop down into a discount and a fair break up.
75240	78540	So we have a market that is in what?
78540	80020	An oversold condition.
80020	82820	Do we need an indicator to plot that or determine that?
82820	85060	Nope, absolutely not.
85060	91660	The rectangle is there just to draw special attention for you, the viewer.
91660	95380	The fib is just to highlight exactly where equilibrium is, anything above that level
95380	99900	would be considered premium, anything below it, discount.
99900	105740	So we moved from this high down into a fair break up and below equilibrium, so we're in
105740	106740	a discount.
107740	112020	Alright, here's the five minute chart.
112020	119980	And notice that we had this run up in here, I mentioned in Twitter, and again my Twitter
119980	125060	feed is not a signal service, so that way we understand one another, but I was highlighting
125060	134500	the idea that this was likely to go higher and it needed to go for a premium relative
134620	137340	to this high and that low.
137340	142480	So we moved up into a premium, then we slid aggressively, taking out relative equal lows,
142480	145820	so below this low here, and here is what, sell-side liquidity.
145820	151180	It was quick to do that right at the opening at 9.30, short little bounce, then one more
151180	157460	time below the low here, taking out sell-side, for anyone that wanted to capture a long here,
157500	158500	they knocked them out.
158500	166700	Then we had a shift in market structure and then rolled up even higher, rebalancing all
166700	177500	of this, dropped back down into an area here where we have a five minute fair break up.
177500	184060	Trades down into it, I mentioned on Twitter that we would likely trade higher and take
184060	198740	out the short-term high here, and here, so I mentioned the morning high, that's this
198740	202820	here, that was going to be the draw on liquidity and we saw that run here, and actually it
202820	208980	went a little bit higher than I thought it would for the morning, ultimately up into
208980	215300	a fair break up here for a really, really deep premium from low to high, trade up into
215300	222940	that and then pull back inside the range between this low and the high.
222940	229020	So on a one minute chart, we're zoomed in here and you can see the morning I did a small
229020	235100	trade here, I recorded this, did a small little vignette, shared it on Twitter, took the parcels
235100	241380	here at the time of posting the tweet and then the limit order giving hit here.
241380	247500	Then the only other trade I had today was waiting for it to drop down to a discount
247500	252580	and when it did, I went long here, had a little bit of heat here, not much, it was like five
252580	260900	handles, so bearable, stop loss was just below the swing low over here.
260900	263100	So did it hit it?
263780	265900	Did it look like it was going to?
265900	269820	I don't know, I wasn't looking at the chart at the moment it happened, the trade here,
269820	276580	I don't care, but it ended up coming back up and I mentioned that we would run this
276580	283260	high right here because we've taken out the sell stops here after running higher.
283260	289860	So we had a shift in market structure back here earlier and then we basically consolidated
289940	293060	and dropped down to take out the sell stops.
293060	298180	So anyone that was lucky enough to go long here and wrote it up to here, the algorithm
298180	303780	drops back down, clears the board, taking out the sell stops below here, I'm buying
303780	309060	those sell stops, had a little bit of heat here, we rallied and I mentioned that we would
309060	313260	start going higher now because we've cleared out the sell stops.
313260	320020	And then going over into the one minute chart with a little bit more detail, here's the
320020	321020	initial drop.
