start	end	text
0	3960	All right, folks, welcome back.
3960	10800	This is episode six in our ongoing ICT mentorship on YouTube for 2022.
10800	17480	And the market efficiency paradigm and institutional order flow will be our topic for this evening.
17480	23000	All right, so how do we internalize price delivery?
23000	28160	First, we do not trade patterns for pattern sake.
29160	33360	We do not trade indicator readings or momentum.
33360	37520	We look to enter longs where retail sells.
37520	40040	We look to enter shorts where retail buys.
40040	45320	Usually when you hear me say something like that or someone that's been trained by me speak like that,
45320	48640	it sounds like, well, you know, you're talking like you work for an institution.
48640	51560	You work at a bank. You know, you're trading retail, too.
51600	59560	Yes, we are all operating through retail avenues to get to the marketplace.
59560	66240	What I'm teaching you is the internal dialogue of what we're doing when we're looking at price.
66240	72320	We're not thinking like the collective that is commonly referred to as the retail trader
72320	75280	because majority of retail traders lose.
75280	77200	They have a failed logic.
77240	78480	They don't have consistency.
78480	81840	They don't have longevity.
81840	93400	So we want to try to think and engage differently with price that is opposed to the majority of what retail analysis,
93400	100320	concepts, whatever it is that you subscribe to as a retail trader.
100320	106920	All those things, unless they're rooted in the basis of liquidity and order flow, it's made up.
106920	112760	It's a religion. And I'm not here to argue beyond that.
112760	117160	That's what I have come to believe. And that's how I operate.
117160	125000	And my results and the things that my students see speak for themselves.
125000	128680	We anticipate price seeking opposing liquidity.
128680	131160	OK, so what does that mean?
131200	141440	Well, if you're looking at this diagram, imagine if we could take price as a conceptual idea.
141440	146240	It doesn't matter what market it is. But let's just say there's two camps.
146240	152440	There's the informed or smart money, and that's represented by this small little circle over here.
152440	156960	And then there's a larger collective, which is the speculative uninformed money.
156960	162120	There's a large influx all the time of new uninformed money coming in,
162120	167160	because there's a large influx of uninformed money going out because they lose their account.
167160	171480	They blow up whatever equity they have in their trading account.
171480	177640	It's gone because of lack of discipline and a flawed logic.
177640	184920	Smart money traders, when they look at the marketplace, they're not looking at secret trading indicators.
184920	190280	OK, there is no secret indicators.
190280	200600	Just let me put that to bed right now. Now, there may be traders that have tools that they like to measure price action with.
200600	205520	That's not like a stochastics. It's not like an RSI.
205520	214040	It's not like a well, anything you find on a trading platform list of indicators.
214040	218960	Those things are not reached for by informed money.
218960	223920	What they're specifically looking at is time and price.
223920	231400	The most important thing is time, because time, that is the most crucial element.
231400	235000	So time of day is vital when we're engaging price.
235000	241840	Retail doesn't really have any understanding or affinity for time,
