start	end	text
0	10600	All right, folks, welcome back.
10600	17440	This is the seventh episode for the ICT mentorship on YouTube, 2022.
17440	22440	This lecture is going to be dealing with daily bias and consolidation hurdles.
23440	28440	All right, folks, welcome to the daily chart for the NASDAQ.
28440	37440	And if you're looking at trading view under the NASDAQ selection, so it's the continuous contract.
37440	41440	That way it makes all the candles look nice and crisp and you don't see any spotting.
41440	46440	So right away, if you're looking at this, you should see this run on price taking out buy side liquidity.
46440	52600	So all these relative equal highs here ran above it, then broke below a swing low.
52600	57800	Created what? Here they got trades up into it.
57800	60800	Now, where is it going to trade to?
60800	64760	This low to this high midpoint, there's a gap right there.
64760	69440	And they have the old low sell here.
69440	73700	Aim here or here, and it runs it out.
73700	75660	Now, this is important.
75660	79100	Obviously, it sounds like, well, you know, you're cherry picking in a pack.
79100	81360	Old moves. OK, that's how you learn.
81360	86160	But think about what's happened on the daily chart.
86160	91100	We traded below this low. We've taken sell side liquidity out of the marketplace.
91100	95560	So with that, it's likely to retrace back up into the range.
95560	100300	What's the range? This high to that low.
100300	103560	But look closer. See how we have this nice energetic run?
103560	105420	Look how many down close candles we have here.
105420	109920	One, two, three, four. A lot of movement there.
109920	119460	So I'm looking at this high and this low, and I'm trying to get a range for where we are at present.
119460	127820	So once the sell side was taken out here, it's likely to retrace back inside the range of this high and this low.
127820	129520	We've seen it come all the way back up.
129520	133460	It went to a premium market, which is above equilibrium here.
133460	139900	And then we went down below to a discount, bounced off of the old low here.
139900	144460	Then we've consolidated around equilibrium.
144460	152000	Now, when you have this condition, it can make it very difficult to get a true reading on bias.
152000	159360	So there's times when even me as ICT, I don't have a good clear read on what it is I'm looking for.
159360	165400	So I have to demand more price action and more information or Intel, as I like to call it,
165400	170800	based on what the market's going to do right after the open at 930 in the morning New York time.
170800	177860	For disclosure, in my own paid membership, I mentioned to them that I felt that this was a likely area
177860	181900	where they could probably take it down and sweep that area.
181900	183800	Whether it goes lower or not, it's irrelevant.
183800	194040	But where we were here to here, that's what I was expecting some type of move last night for Tuesday's trading.
194040	198640	OK, so Tuesday's trading, the 8th of February, 2022.
198640	203300	Going into the marketplace, I was anticipating something that would be bearish.
203300	206480	That's going to be useful to us when we go into the lower time frame charts,
206480	210440	because I'm going to show you what I had to deal with this morning and how I had to overcome that.
210480	214240	And this is something that if you're using these concepts and practice with your demo account,
214240	218640	you're going to have these same conundrums and you have to find a way to overcome them.
218640	221720	And I'm just going to suggest this to you here.
221720	225320	But before we go into lower time frames, I want to teach bias.
225320	232180	So if we have this set up on a daily chart, market structure has a shift lower trade up into a fair value gap
232180	235720	until we get down to here and here each day.
235720	238880	I'm anticipating lower prices.
238920	241980	So my bias is bearish.
241980	245260	Now, every single day is going to be a down close candle,
245260	252120	but I'm going to hunt intraday price action with that in mind.
252120	256320	If I'm going to take it long, it would be counter trend to that bias.
256320	258480	My leverage is going to be dialed back.
258480	265460	So let's assume for a moment that the account that I was trading with would allow me to trade 10 contracts.
265460	268940	10 contracts would be the maximum I could trade.
268940	277400	So if I'm trading with the bias, which would be bearish during the run from here to here and here,
277400	286460	then I'm going to look to utilize the maximum leverage that I can have without over leveraging based on a fixed percentage basis.
