start	end	text
0	6800	All right, folks, welcome back.
6800	13760	So Lord willing, after the holiday weekend, I'll be back next Tuesday.
13760	19160	So here we have the E-mini S&P daily chart, and you can see we have a nice delivery to
19160	20160	the upside.
20160	27040	Initial draw was inside this area in here, up into the bearish order block.
27040	33240	Now notice that we traded up into this up close candle with today's range, didn't quite
33240	34240	take out this high.
34240	40200	I think that's the next area to look for, but in here, when we're looking at a candle
40200	47240	that we're using for the order block, the low, the open, and the middle of the range,
47240	50960	those are the three sensitive areas that you're watching for.
50960	57760	If the market trades up into the middle point of that candle, this is what I call the mean
57760	59240	threshold.
59240	66040	Mean threshold was taken today, and that to me bodes well for a continuation to take out
66040	68440	this short-term high.
68440	74920	So if you take your Fib and you run it across this candle to 50% level, all right, here's
74920	79640	the 15-minute time frame, here's yesterday's trading, turned up into that small little
79640	82080	area down here into that low.
82080	87720	I mentioned that was going to be a likely candidate for upside relative equal highs
87720	88720	as well.
88720	94800	We traded back down into a fair value gap, optimal trade entry, rallies up, takes out
94800	98640	buy-side liquidity above the short-term high back here, which I don't unfortunately have
98640	102920	in my chart, but you can see that on your own 15-minute time frame.
102920	108800	And then we consolidated ahead of today, and then during the crossover into New York midnight,
109800	115560	a small little Judas swing where it drops down, creates the low of the day, rallies,
115560	119560	leaves relative equal highs in here, and this high intact.
119560	126420	It drops down, rallies once more, small little retracement, and then it does a shallow run
126420	130140	above 4,000 on this past year.
130140	136520	In this small little area on the lower time frame, I used this little retracement to highlight
136520	141720	a run to 4,000, so I gave you guys 4,000 as my objective.
141720	145360	It hit it, and then we pressed deeper into the order block on the daily chart, which
145360	146640	creates this whole run here.
146640	151400	Now I'm going to go into the details about that here, but for now just know that we were
151400	157120	trading up to this level, failed to go to that same level, consolidated right below
157120	161160	that daily bearish order block.
161160	165800	That's the low of the candle that creates that daily bearish order block, and then the
165800	170760	opening when that counts a little bit higher, I think it's 4,002, but don't pull me to
170760	174080	it, look at your own chart.
174080	179000	So we had a small little pass above 4,000, retraces back down in, we'll look at the lower
179000	184520	time frames in all of this price action now.
184520	191720	These are the 5 minute candle, this run here to here.
191720	197320	This price leg is part of this price leg.
197320	203800	Notice how this candle's high to this candle's low, that range, that range right there has
203800	209960	one single pass, whereas this one has one, two.
209960	218480	Notice that, low, high, small retracement, and then a second level running.
218480	225320	Because it had two stages to this delivery, I want to use this most recent one, and this
225320	229600	is my dealing range, short term low, the short term high.
229600	234480	I run a fib on that, and I showed this in a short little vignette I posted on my Twitter.
235480	241160	Twitter handle is I am the ICT.
241160	251720	So it's at symbol, capital I, underscore, A-M, underscore, T-H-E, underscore, I-C-T.
251720	258280	So a lot of people over there pretending to be me, and maybe they're just, I don't know
258280	262520	if it's fanfare or what it is, but some of them have been asking for money, I'm not asking
262560	266720	you for money, and I'm never going to ask you to DM me, I'm never going to DM you.
266720	272320	So if it ain't being posted publicly on Twitter, it isn't me.
272320	280200	So this dealing range here, I measured the low to the high, 50% is equilibrium, I'm going
280200	283520	to see it drop down into discount.
283520	287640	This small little area down here, fair value gap, we want to look at that on the lower
287640	294520	time frame.
294520	298520	So from this run here to here, I know some of you are going to ask, and some of them
298520	302640	are bringing it up today on Twitter.
302640	306360	What about the times you said for the model?
306360	311240	Teaching you something that is outside of the model as the reasons why you're not going
311240	316520	to anticipate or see that typical setup, that's the whole point of why I did it today, plus
316600	321720	I have a lot of personal things I take care of and administrative work in my private group.
321720	334240	So with that said, the market rallies in here, drops down in to the fair value gap there,
334240	338120	once more above the 4,000 level, and then going into, here's the 830 by the way, this
338120	344640	is the 830 candle, and you can watch when it trades right into that fair value gap.
344640	351120	It rallies again, drops back down in, and then at 930, this candle here explodes to
351120	358000	the upside, takes off, and starts digging deeper into that.
358000	368040	So it traded up into almost the 4,074 level looks like almost, so we'll be looking for
368040	375040	a continuation of the upside 4,095, 4,100 is next consideration.
375040	378880	I want to take you into the price action down in here and give you more details as to why
378880	382600	I was willing to take something a little bit earlier today.
382600	392540	Okay, if you plot the NASDAQ June contract for 2022, and on the compare chart on TradingView,
392540	397960	if you go up into your TradingView platform, you'll see like a little plus symbol up here,
398280	404040	if you click on that, it'll give you an opportunity to add another instrument, and you add this
404040	410640	symbol here, NQM2022, and it'll plot a line chart, but it's usually going to be plotted
410640	413200	on the close, it's like a default.
413200	417440	You want to change that in the settings by just right-clicking over here, or highlight
417440	420600	over top of it, and it'll give you like a little gear or something, click on that and
420600	425000	change settings to, and just change it to plotting on the low, because you're comparing
425000	426000	lows.
426160	432600	As you can see, the NASDAQ went lower here, whereas the EME S&P failed to go lower.
432600	434720	That's an SMT divergence, okay.
434720	441960	SMT, Smart Money Technique, it's accumulating in here, whereas the NASDAQ is taking liquidity
441960	445160	out, so there's a cracking correlation between the two.
445160	450560	Usually they move in tandem, but at certain times, what times?
450600	459720	830, 930, at news events being released, okay, they'll create this divergence, and if you
459720	464680	have a bias, it's helpful, but if you don't know where it's going, you're going to many
464680	469400	times encounter what would look like SMT divergence, and then it disappears as they start moving
469400	472360	in concert with one another, so you have to be careful with that.
472360	476280	That's why I'm teaching, that's why I always teach, know what it's reaching for, okay,
476280	480960	the bias has been bullish, and for my framework, for my setup, because I gave you 4,000 and
480960	484520	I had very little time to work with anything this morning, I just hurried up and saw the
484520	489200	chart, I missed the actual ideal entry, I just used a close proximity entry with an
489200	492320	owner block, and there you go.
492320	498000	So if you look at the relationship of that fair value gap, dropping back down in higher
498000	506720	low than that of 830 versus the lower low made in NASDAQ, this is a stop out, this is
506720	513600	accumulation of longs, this is going to be the telltale sign that it's going to go higher.
513600	519760	If you look at what we did on 830, it already snapped down into this gap, and it's not likely
519760	527800	to go lower than that, there's no need to, okay, so it's being compressed, basically
527800	538880	like a spring, or more like a bomb really, I hate to say it so crude, but that's what
538880	545280	it is, it's like waiting, and then all of a sudden it explodes, it's waiting just below
545280	551300	that daily bearish order block, and it's digging up into that thing, that range on that up
551300	556060	close candle in the daily chart, so it's climbing up, up, up, up, and we watched to see if it
556100	560140	gets to the mean threshold, which is half of that bearish order block, or up close candle
560140	565340	in the daily chart, I was making reference to it at the beginning of the video.
565340	574340	Alright, so again we can see, zoomed in, price breaks back down into the fair value gap after
574340	578780	trading to the order block here, this is a 15 minute time frame order block by the way,
578780	581660	and then it rallies.
581660	585740	Inside this little area in here, there's one small little pull back into a fair value
585900	592540	one minute chart, I'll leave that for you to go into and study.
592540	598540	And here is the hourly chart, I want to kind of give you like a market structure perspective.
598540	604740	Here's where it's likely to be drawn to next, all of this movement down here, we completely
604740	609300	rebalanced all that, here is the fair value gap I had drawn on the lower time frame chart
609300	613940	just a moment ago before we moved back up to an hourly chart.
613940	620220	We have consolidated here ahead of running all the way up into this area here.
620220	627700	So notice what was happening, we had to low, retrace down into this low to high, discount,
627700	631260	fair value gap, rallies.
631260	637820	Dealing range low, dealing range high, retraces down into, discount, rallies.
637820	645740	Dealing range low, dealing range high, discount, fair value gap, order block, rally.
645740	653660	Consolidate, we rally, come back down into the smaller time frame, fair value gap, SMT
653660	659540	diversions, and rallies, and keeps pressing higher and higher and higher.
659540	663980	So my question to you is, how many of you first didn't listen to me when I said don't
664820	665820	trade?
665820	670660	Two, did you try to sell short, why?
670660	677680	The bias has been bullish, it's likely to do what, keep digging higher, we try not to
677680	684460	pick tops, and look what this has done, we've had a low, a lower low, a sudden dramatic
684460	689620	low that we came back up, had a shift in market structure here, then we retraced back down
689620	693780	into this imbalance, so we're seeing the market do what?
693780	697940	Keep going higher, keep going higher, picking up discount levels each time the algorithm
697940	705580	is picking up more accumulated longs to press deeper into all of this range and likely trade
705580	708640	into the buy side of the quarter here.
708640	713700	So you have to know what you're looking for, narrative and bias.
713700	720060	So what in this area, or over here, would constitute a short?
720060	724580	Because we have all this range in here that it's not likely to go up and go straight all
724580	725940	the way through all this stuff.
725940	729860	That's a high resistance liquidity run.
729860	735220	Not that it can't happen, but it's likely to not form or pan out.
735220	741980	Because we had so many supporting ideas in here, down close candles are supporting price,
741980	746780	it's just finding underlying order flow that is bullish.
746780	752660	So it's likely to go up just to keep going higher, not go up to go down.
752660	756340	Because to go up to go down, we have all of these ranges that we would have to pierce
756340	765780	and break through, and that requires a lot of, well, intent, not selling pressure, okay?
765780	769020	And the intent is to send this thing higher on the daily chart, which is why I took your
769020	772460	attention to that initial gap on the daily chart.
772460	777580	So if you found this one insightful, and hopefully you learned why today the range expansion
777580	782900	took place, why was it not a short, we've been bullish, we've been looking for price
782900	784260	to go higher.
784260	795660	And just for clarity, let me go back up, 4,000 was my objective, only because I mentioned
795660	798520	4,000 during the commentaries this week.
798520	801360	So when I was talking to you in lectures, I called this level.
801360	808520	So I wanted to give you a point of entry, and then target hitting it, and that was the
808520	813560	whole point of me showing you that little vignette on Twitter today, showing you that
813560	820280	a level I was looking for, how to frame a trade, how to set it up and engage it.
