start	end	text
0	19480	Alright folks, welcome back.
19480	28200	This lesson is going to be on Forex and how we can apply this model to the FX market.
28200	34800	Now if you are a long time student of mine, a lot of the things I'm going to talk about
34800	38120	in here are going to be very familiar to you.
38120	43920	I promise you the things that the newer students that just found this channel are going to
43920	52440	feel like they're stuck on, majority of it is in the free lessons in this YouTube channel.
52440	56720	So I'm going to count you to go through those videos and you'll get your answers there.
57600	62840	Alright, so if we're looking at the Euro dollar, and I'll let you know that's what this is.
62840	64800	This is the daily chart for Euro.
64800	74520	I want you to take a look at how price moved above these relative equal highs, right here.
74520	84880	Now once it did that, this took the buy side or buy stops out of the marketplace here.
85440	87960	Then it started going lower.
87960	90360	What would it likely be reaching for?
90360	96080	Next, well it took buy side out here.
96080	99760	What do you think is resting below here?
99760	102840	Sell stops or sell side liquidity.
102840	113360	Now just to the left, notice these two little devils here, relative equal lows, and with
113360	121240	this one and this one, we have two areas of sell side liquidity.
121240	128440	Notice this candle here, which happens to be Monday's trading or yesterday's trading.
128440	133400	This low did not take out that low yet, notice that?
133400	139800	So we have unfinished business below here and potentially below here.
139800	146960	So if this is a daily chart, even though we've come from this high and had three consecutive
146960	151560	down close candles, what is the bias?
151560	156120	The very next candle, what's the bias going to be?
156120	161080	Bearish, we're anticipating bearishness going in.
161080	164680	So let's take that and flesh that out a little bit more.
164680	170800	So here is your chart that would be annotated and you'd have this level on your chart.
170800	175040	While you're learning, it's important to have these types of things on your chart.
175040	181000	Over time, all you need is a pad and something to write with and you'll write down the levels.
181000	187040	Majority of the time, the only time I'm showing a level on my chart is for teaching purposes.
187040	191520	I like to keep my chart clean and that way I'm not forcing that bias.
191520	199080	If I see something that would allow me to negate the whole premise that I went into
199080	206160	the market with and either reverse or move to the sidelines, I want that clarity.
206160	210520	Now I say that and some of you purists in here, they just simply want to do everything
210520	213640	I say and hang on every single one of my words.
213640	223520	Don't avoid or don't try to do it without having annotations like having levels drawn
223520	227560	on your chart because you need to train yourself to see it.
227560	233000	And what I mean by that, while having these relative equal highs highlighted, your buy
233000	237280	stops would be resting above here and the market will go just above that a little bit
237280	241800	and then once those buy stops are taken for anyone that's short, they're getting knocked
241800	249720	down in a loss and that flood of orders to be buying at the market is counter-party
249720	252920	to individuals that want to sell short.
252920	256840	So smart money is selling short up here with the expectation that it's going to go below
256840	264300	this low here, below here and potentially below that low down there.
264300	270860	So today's trading we had the open, it rallies up a little bit, then careens through the
270900	275180	short-term low here and below the relative equal lows here.
275180	278540	Not by much, we'll see it, but it's still there.
278540	286140	Now what level on the downside after this day closed, if we're looking for lower prices,
286140	288300	what could we expect it to draw to?
288300	292300	Obviously below here and below here, but what price level?
292300	295560	109, big figure.
295560	301400	So the big figure numbers or the zero levels, they're very influential because there's
301400	307840	lots of liquidity that is used around those levels, a lot of commerce, a lot of business
307840	313440	transactions that come in just for the sake of simplicity, zero zero level, the 20 levels,
313440	315640	the 50 levels and the 80 levels.
315640	321080	So I dubbed them institutional price levels, I teach that in the free videos in this YouTube
321080	322680	channel too.
323560	327320	All right, so we're going to drop down to an hourly chart, but before we get into that
327320	333040	I'm going to revisit the swing trading idea that I taught.
333040	340480	Highest up close or opening in this retracement up and the lowest open or close is here.
340480	345400	So I left the highlighted candles, so you can match that up on yours.
345400	351880	And then we have this old low, so below this old low, if it goes below that how many pips
351880	353760	can it go below that?
353760	360440	Well, we have the big figure 109, right?
360440	362240	Remember the previous chart here?
362240	363240	Watch.
363240	369840	Over here, that's essentially the 1.09 big figure.
369840	374080	So do we have any levels in here on the fib that correspond to that?
374080	378160	Well, we have 1.0919, that's possible.
378160	383240	Then we have 1.09101, that's another level that's possible.
383240	391080	And we have 1.09011, essentially almost the big figure, right?
391080	395840	So we have a standard deviation from this swing to here.
395840	402120	If this is broken, these are only true if this low is broken, okay?
402120	406400	So this is a fall crumb point and this is a fall crumb point.
406400	408800	So how do we know which level we're going to aim for?
408800	414440	Well, we have those relative equal lows at the 109 big figure level.
414440	420120	And then we have our fib calling for these levels down here and the lowest one without
